40732,4540,5
40645,4540,4
53292,4540,4
327,4540,3
49006,4540,5
39321,4540,5
18024,4540,5
8036,4540,5
38575,4540,5
8898,14740,5
6707,14195,3
40572,14195,4
24911,28074,4
48342,28074,1
43922,21856,1
19531,22251,3
33810,7969,5
22317,7969,5
32913,41461,5
21452,41461,5
2855,2080,4
16479,2080,4
47620,2080,5
17712,2080,5
24357,2080,5
10443,2080,5
3540,2080,5
44571,2080,5
3603,2080,5
26098,2080,5
38714,6599,5
35120,6599,5
360,6599,5
43757,6599,3
38137,6599,5
42188,43470,4
53842,4176,5
11797,4176,4
10752,4176,5
15898,4176,4
16910,4176,4
51670,27027,5
20039,45592,2
29414,45592,3
1249,45592,5
23610,45592,4
48732,45592,2
3327,45592,4
43258,45592,5
55737,45592,5
52308,45592,1
45022,45592,5
29487,45592,5
25013,45592,5
54431,45592,4
45123,26611,4
39722,26611,4
17786,26611,4
27744,26611,4
6697,26611,4
31470,20074,5
50075,20074,5
29754,15266,4
9990,15266,5
52092,15266,5
47409,41344,5
34388,41344,4
52708,41344,4
13508,41344,4
41098,41344,5
6034,41344,4
49714,41344,5
14820,30539,5
35896,31630,4
57269,31630,4
16427,31630,5
10673,31630,5
49643,31630,3
49491,31630,5
27021,40650,3
27988,40650,5
33444,40650,5
23244,37860,5
30708,37860,5
7811,18122,5
48376,18122,5
7235,18122,5
13122,18122,4
32888,18122,5
6495,18122,5
26338,18122,5
46672,18122,5
13918,16909,5
57728,16909,5
14577,16909,3
20456,7338,5
37636,7338,3
7234,7338,5
23418,27567,5
13139,288,5
30703,288,5
49422,288,4
23488,288,3
32228,29957,5
42842,29957,5
34058,29957,1
6968,33271,5
8912,33271,5
41079,16899,5
30251,16899,1
29118,16899,5
11298,16899,5
28786,16899,2
6433,17940,4
41631,1315,4
44522,29067,4
9354,8785,2
42024,30436,5
50756,34982,3
40902,5514,5
36333,5514,5
52741,5514,5
55515,22191,3
56578,22191,5
49141,22191,5
36466,39897,5
55152,32816,5
48272,32816,4
201,32816,4
35770,32816,2
45709,32816,4
21383,32816,5
11018,32816,4
13343,11319,3
41916,11319,5
57496,26651,4
20459,26651,5
51635,24707,4
51266,22477,5
18097,26068,5
44299,1208,5
35698,1208,5
56927,1208,3
44253,28830,1
52007,18490,4
45059,18490,5
38453,18490,5
30299,20170,3
5438,25263,5
30695,25263,5
8961,25263,4
55079,11466,5
54387,11466,5
41615,11466,5
32832,32846,5
32050,32846,5
20781,32846,4
2942,1689,5
17672,1689,4
57223,1689,5
24314,1689,5
13697,1689,1
51424,1689,3
49355,1689,5
50912,1689,5
23966,13283,5
18608,2438,5
17828,2438,5
39568,2438,5
26387,2438,5
17287,2438,5
13659,2438,5
54287,2438,5
56507,11291,4
20581,34337,4
17150,34337,3
50918,36112,5
39781,36112,5
53405,36112,5
44382,36112,5
42552,36112,4
12198,36112,5
12025,36112,5
41941,36112,5
24512,36112,5
54050,36112,5
24833,36112,5
48159,103,5
9718,14711,2
50510,33913,2
51991,43825,5
10618,43825,5
35257,43825,5
52668,43825,5
23273,43825,1
49247,29063,5
41641,29051,5
45776,29051,5
18444,29051,5
22876,28566,5
54335,42327,5
28860,3483,5
12433,44811,5
13345,44811,5
9894,29977,3
54785,29977,5
11650,29977,4
18074,36609,5
9667,28565,5
26487,45208,5
15110,27017,5
7294,10405,5
24546,10405,3
45414,4596,4
26816,39736,5
23974,18641,5
18157,18641,5
43,44283,5
48734,42455,4
18020,14882,1
13164,35774,5
11232,35774,2
56740,35774,4
12166,35774,2
50302,35774,5
42046,35774,1
2049,35774,5
15962,35774,5
29022,35774,5
53712,35774,4
31858,35774,4
44723,35774,5
24185,35774,4
10545,35774,4
16573,35774,4
10957,35774,5
11819,35774,4
16612,35774,4
29790,35774,4
13940,35774,4
14473,21784,3
42344,21784,4
15466,21784,5
7,21784,5
6097,21784,5
21838,21784,4
9128,21784,5
53880,16162,2
52867,16162,5
28805,16162,4
20027,23599,5
13550,23599,5
26669,23599,5
10244,23599,5
12121,23599,5
9294,22124,3
23647,22124,1
31666,22124,4
37896,6821,2
32259,6821,5
46201,6821,3
37891,6821,5
2090,6821,1
34115,6821,5
44981,6821,4
8069,6821,5
55417,6821,5
52585,6821,5
15091,6821,5
19556,6821,5
16730,6821,1
30146,6821,4
47822,6821,5
44651,6821,3
13770,6821,5
51650,6821,4
26111,6821,5
46983,6821,5
2049,6821,5
39677,6821,5
38745,6821,3
48423,6821,5
2360,6821,5
17634,6821,5
5176,6821,5
29232,6821,4
2451,6821,5
24242,6821,3
24260,6821,1
35814,6821,5
46780,6821,5
17222,6821,5
47449,6821,5
56958,6821,5
36324,6821,3
1359,6821,5
56240,6821,5
5610,6821,5
26643,6821,4
41765,6821,4
44146,6821,3
17622,6821,5
22725,6821,4
51598,6821,5
21457,6821,5
49864,6821,3
56467,6821,5
28014,6821,5
18718,6821,5
12999,6821,5
41402,6821,5
47787,34966,5
35276,5548,5
12825,42448,3
35921,42448,3
55699,24715,2
57975,12500,5
51710,12500,5
45658,9081,5
13045,34604,5
54900,34604,5
21777,22792,4
4987,8868,5
17884,8868,5
37679,8868,5
7497,8868,5
38231,8868,5
43400,6040,5
19268,6040,4
42413,6040,5
8572,6040,5
57982,6040,5
21173,6040,5
14857,6040,5
19841,6040,5
22201,24545,5
43480,19010,5
21160,19010,5
34085,13725,4
27873,13725,3
58053,2507,3
56365,36052,5
33508,36052,5
55177,24472,5
40250,42034,5
