19853,3819,4
12437,12559,5
18452,12559,5
18713,12559,5
6165,12559,5
2471,12559,4
19522,12559,5
13806,12559,5
9042,12559,3
22134,12559,5
16082,12559,5
4240,12559,4
22266,12559,5
23641,12559,3
8700,12559,3
4862,12559,3
19323,28909,5
19193,28909,4
18770,28909,5
3578,28909,5
17016,23534,4
11262,23534,5
11459,23534,5
448,23534,5
12334,23534,5
3578,23534,5
4926,25297,3
8910,25297,5
612,25297,5
2124,19815,3
8545,17179,3
20663,17179,5
14529,17179,5
23105,17179,5
21795,28984,5
13183,28984,4
18526,22446,1
2383,38119,5
9141,1376,4
4846,1376,4
15217,1376,5
20107,1376,5
14034,23825,3
19133,23825,2
17072,18811,5
5972,22029,5
7820,22029,2
21528,38674,4
4711,38674,5
5469,31318,5
10336,24134,3
16180,26931,3
11074,451,5
12097,451,4
8248,451,5
22160,451,4
3340,451,5
107,451,5
14575,451,5
9315,451,5
18561,451,5
13257,451,5
12624,451,5
4278,451,5
5605,451,5
17642,451,5
8571,451,5
7949,451,5
17541,451,5
23470,451,4
17171,451,5
7493,451,5
8744,451,4
12095,451,4
7720,451,4
6737,451,4
19245,451,5
5111,451,5
10682,451,4
5669,451,5
3729,451,4
20687,451,5
20475,451,4
21255,451,5
2405,451,5
5132,451,5
6271,451,5
23059,451,5
216,451,5
5665,4444,5
16179,4444,5
6607,4444,5
8895,2938,2
11390,16643,5
13747,16643,5
11390,9046,3
1489,9046,5
1238,9046,4
19396,9046,5
4312,9046,5
8776,9046,5
14314,26411,2
10657,9718,4
2303,18305,5
12675,18305,5
6636,36053,3
11759,33501,2
364,33501,4
747,33501,1
18727,33501,4
1701,33501,5
9483,33501,5
13900,33501,5
15102,33501,5
4345,33501,5
12111,33501,5
1876,33501,5
6887,33501,3
23608,33501,3
6014,33501,5
3015,33501,4
20401,33501,1
14576,33501,4
13202,33501,4
19544,33501,4
6308,33501,4
22453,33501,5
641,33501,4
22241,33501,5
350,33501,5
17038,33501,4
5172,33501,5
11782,33501,5
707,33501,4
18923,33501,4
8459,33501,5
6489,33501,4
4922,33501,5
7005,33501,2
1439,33501,4
12635,33501,3
8714,33501,5
16640,33501,5
5330,33501,3
15560,33501,5
19723,33501,5
14388,33501,5
7850,33501,4
4797,33501,4
19582,33501,2
16104,33501,5
5441,33501,4
11911,33501,5
1858,33501,2
16631,33501,5
17446,33501,2
4905,33501,4
19303,6426,3
4224,6426,5
14146,6426,5
6676,6426,4
2829,6426,2
3023,23748,5
6866,23748,2
8964,23748,4
6308,23748,4
19495,23748,4
1415,23748,3
3371,23748,3
22430,2089,5
21325,2089,1
5229,2089,3
21173,2089,1
19501,22863,5
20411,22863,5
22403,22863,5
1149,22863,5
9222,22863,2
11257,22863,5
21831,22863,3
15727,22863,4
3773,22863,5
4294,22863,5
2188,22863,5
1277,22863,5
2274,22863,5
2044,22863,3
5028,22863,4
575,22863,3
9686,22863,5
3071,22863,5
4724,22863,5
2858,22863,5
19689,22863,3
3592,22863,5
21163,22863,4
10652,22863,5
487,22863,4
18184,22863,5
18031,22863,3
21600,22863,5
3707,22863,5
10155,22863,5
11339,22863,5
8148,22863,5
2273,22863,5
9114,22863,5
16517,22863,5
3803,22863,4
14663,22863,4
14981,22863,3
15371,22863,5
5647,22863,5
19497,22863,5
9551,22863,5
23853,22863,4
15328,22863,3
6242,22863,4
10108,22863,5
5745,22863,5
4773,22863,5
14276,22863,5
7399,22863,5
6116,22863,5
9879,22863,4
13030,22863,5
22244,22863,4
10549,22863,5
9028,22863,4
14099,22863,5
4042,22863,5
21988,22863,5
3936,22863,1
4940,22863,5
18020,22863,4
20579,22863,5
10758,22863,5
19414,22863,3
8136,22863,5
18394,22863,5
149,22863,5
20814,22863,5
9041,22863,5
6983,22863,5
944,22863,5
22534,22863,5
6674,22863,4
15989,22863,5
3608,22863,2
1272,22863,5
9020,22863,5
11412,22863,5
12768,22863,5
2684,22863,4
16999,22863,5
3680,22863,3
20101,22863,5
16803,22863,5
17548,22863,3
23118,22863,2
3755,22863,3
5507,22863,5
22710,22863,4
16098,22863,4
18179,22863,5
2603,22863,5
22044,22863,5
19890,22863,5
20813,22863,5
11723,22863,5
10722,22863,4
1975,22863,4
12184,22863,5
21381,22863,3
10174,22863,5
19011,1228,5
4926,1228,3
15025,1228,4
10803,1228,4
1880,1228,5
1304,1228,1
3131,1228,1
21466,1228,4
6321,1228,5
23469,1228,3
5432,1228,3
6621,1228,5
23646,1228,5
17546,1228,4
8493,1228,4
10022,1228,5
4224,1228,5
17137,1228,5
21163,1228,5
7778,1228,1
18928,1228,5
8131,1228,5
1934,1228,3
22479,1228,2
15976,1228,4
23554,1228,5
8825,1228,5
7118,1228,4
12668,1228,5
10108,1228,5
12710,1228,3
20378,1228,3
11788,1228,2
8976,1228,3
9028,1228,4
2154,1228,1
15791,1228,3
9120,1228,3
1519,1228,2
9672,1228,4
4467,1228,5
4644,1228,3
19821,1228,5
1625,1228,1
13186,1228,2
8711,1228,5
6000,1228,5
19468,1228,4
20860,1228,2
3755,1228,5
2013,1228,2
7472,1228,2
1706,1228,5
16921,1228,2
11454,1228,5
22736,1228,3
19178,1228,4
6767,1228,4
7456,1228,5
14361,1228,4
22667,1228,5
11054,1228,4
8476,1228,5
5858,1228,2
16583,1228,4
22338,1228,4
1796,1228,5
18482,15234,3
22423,15234,3
1887,15234,5
18825,15234,3
14003,15234,2
4261,15234,5
16126,15234,5
69,34262,3
9286,34262,5
9552,22526,3
3560,2816,4
11243,2816,5
10215,2816,5
16715,2816,5
16346,2816,5
7309,2816,1
6604,2816,3
19428,2816,4
6830,2816,1
15225,2816,5
6322,2816,2
9162,2816,4
7084,2816,2
16293,2816,5
9852,2816,2
17920,2816,2
7823,2816,3
472,1199,4
20880,1199,5
15259,1199,5
22084,1199,2
21456,1199,2
15671,1199,1
14171,1199,5
23506,1199,2
4173,1199,4
19537,1199,5
10699,1199,4
8840,1199,4
9005,1199,4
14718,1199,1
12877,1199,5
19544,1199,5
