16556,14175,5
4276,14175,4
20171,11098,3
18534,14120,1
21920,14120,4
23095,14120,5
18301,14120,2
2857,14120,5
7046,14120,5
337,14120,5
415,14120,4
10631,14120,1
17081,14120,1
10242,14120,5
7629,14120,1
8544,14120,3
11799,14120,5
21268,13178,5
20885,18707,4
4733,8277,4
3671,8277,5
7412,8277,4
5726,8277,5
18363,6894,5
8419,6894,5
18395,6894,5
24515,6894,4
11441,8639,4
20303,8639,5
20888,8639,1
7892,8639,5
10327,11336,1
9854,11336,1
13817,1304,5
15819,1304,5
12842,2843,5
9060,23030,2
6680,23030,2
19643,23030,4
23667,23030,4
3623,18310,5
23698,18310,1
23952,3333,1
1939,3333,5
24375,3333,2
20985,3333,4
14482,3333,2
13822,13989,5
19680,13989,3
4300,13989,5
3057,13989,3
6200,13989,5
12701,13989,5
16702,13989,4
18975,13989,5
2140,13989,5
19982,13989,5
4641,13989,5
17602,13989,5
13331,13989,4
8920,13989,3
6285,13989,5
5466,13989,5
890,13989,5
3014,13989,3
23127,13989,5
19480,23097,4
4809,2599,4
11581,2599,5
8196,13015,3
18804,13015,4
9889,14873,5
19395,14873,5
22685,14873,5
22778,14873,5
22893,14873,5
12577,14873,5
10219,14873,5
24644,14873,5
15969,14873,1
15641,14873,4
7135,14873,5
2205,20117,4
10918,20117,5
14492,20117,5
3612,20117,5
21942,11970,3
19381,11970,4
17376,11970,5
6852,11970,5
13952,11970,5
14666,11970,5
17507,11970,5
24312,11970,3
20295,11970,5
5481,11970,5
6500,11970,5
20152,11970,5
5828,11970,4
9962,11970,3
15806,11970,5
2794,11970,3
9076,11970,2
3953,11970,5
11379,11970,5
12647,11970,5
15811,11970,5
3692,11970,5
1105,11970,5
4244,11970,5
7501,16767,1
6409,16767,4
18139,16767,3
8577,16767,4
13306,16767,4
10365,2628,2
2721,2628,3
1566,11349,3
7289,11349,4
12314,11349,5
4717,11349,2
14962,11349,4
19337,11349,1
1904,11349,5
9976,11349,5
4565,11349,5
13812,11349,4
4677,11349,4
24091,11349,5
3834,11349,5
15853,17497,5
21505,17497,4
7372,17497,5
410,17497,4
14831,23088,5
20451,23088,5
4677,23088,5
3433,2057,2
4677,2057,3
410,2057,5
3153,14530,4
19012,14530,5
1559,14530,5
11429,14530,5
22348,14530,4
4727,14530,4
3259,14530,3
14712,14530,5
15403,14530,4
15806,14530,4
9865,14530,5
11302,14530,5
3548,14530,5
16490,14530,5
11116,14530,4
15219,18723,4
5302,18723,2
15099,18723,2
5165,18723,5
17709,18723,4
4677,18723,2
18376,18723,5
16130,5529,4
23528,6263,1
4948,6263,1
13840,6263,3
15730,2972,3
7002,2972,4
21403,2972,4
